Rule	ID	Consequent	TP	FP	TN	FN	Acc	AUC	CONF	Cov	FPR	G-Mean	GR	GR_Pct	Jacc	SuppDiff	Supp	TNR	TPR	WRAcc	WRAcc_Norm
38	-1330123079	1	1	2	18	9	0,633333	0,500000	0,333333	0,100000	0,100000	0,300000	1,000000	0,000000	0,083333	0,000000	0,033333	0,900000	0,100000	0,000000	0,500000	
39	-1030610478	1	10	7	13	0	0,766667	0,825000	0,588235	0,566667	0,350000	0,806226	2,857143	1,000000	0,588235	0,650000	0,333333	0,650000	1,000000	0,144444	0,825000	
40	-59967758	1	10	9	11	0	0,700000	0,775000	0,526316	0,633333	0,450000	0,741620	2,222222	1,000000	0,526316	0,550000	0,333333	0,550000	1,000000	0,122222	0,775000	
41	316109092	1	10	7	13	0	0,766667	0,825000	0,588235	0,566667	0,350000	0,806226	2,857143	1,000000	0,588235	0,650000	0,333333	0,650000	1,000000	0,144444	0,825000	
42	-51353088	1	5	7	13	5	0,600000	0,575000	0,416667	0,400000	0,350000	0,570088	1,428571	1,000000	0,294118	0,150000	0,166667	0,650000	0,500000	0,033333	0,575000	
43	-1227643634	1	10	7	13	0	0,766667	0,825000	0,588235	0,566667	0,350000	0,806226	2,857143	1,000000	0,588235	0,650000	0,333333	0,650000	1,000000	0,144444	0,825000	
44	1257711878	1	5	8	12	5	0,566667	0,550000	0,384615	0,433333	0,400000	0,547723	1,250000	1,000000	0,277778	0,100000	0,166667	0,600000	0,500000	0,022222	0,550000	
45	-1843960385	2	9	17	3	1	0,400000	0,525000	0,346154	0,866667	0,850000	0,367423	1,058824	1,000000	0,333333	0,050000	0,300000	0,150000	0,900000	0,011111	0,525000	
46	382991962	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
47	2125291925	2	0	7	13	10	0,433333	0,325000	0,000000	0,233333	0,350000	0,000000	0,000000	0,000000	0,000000	-0,350000	0,000000	0,650000	0,000000	-0,077778	0,325000	
48	-941305604	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
49	274023693	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
50	-1047322339	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
51	-934164520	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
52	980915294	2	9	16	4	1	0,433333	0,550000	0,360000	0,833333	0,800000	0,424264	1,125000	1,000000	0,346154	0,100000	0,300000	0,200000	0,900000	0,022222	0,550000	
53	702665759	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
54	1832441608	2	0	0	20	10	0,666667	0,500000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	1,000000	0,000000	-0,000000	0,500000	
55	472229929	2	10	5	15	0	0,833333	0,875000	0,666667	0,500000	0,250000	0,866025	4,000000	1,000000	0,666667	0,750000	0,333333	0,750000	1,000000	0,166667	0,875000	
56	-1208573168	2	2	0	20	8	0,733333	0,600000	1,000000	0,066667	0,000000	0,447214	INFINITY	1,000000	0,200000	0,200000	0,066667	1,000000	0,200000	0,044444	0,600000	
57	-925287045	2	0	0	20	10	0,666667	0,500000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	0,000000	1,000000	0,000000	-0,000000	0,500000	
