Rule	ID	Consequent	TP	FP	TN	FN	Acc	AUC	CONF	Cov	FPR	G-Mean	GR	GR_Pct	Jacc	SuppDiff	Supp	TNR	TPR	WRAcc	WRAcc_Norm
36	-1159397804	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
37	1331882435	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
38	-1677048656	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
39	1154303229	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
40	1766595988	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
41	231280050	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
42	-1039534533	1	4	1	26	42	0.410959	0.524960	0.800000	0.068493	0.037037	0.289372	2.347826	1.000000	0.085106	0.049919	0.054795	0.962963	0.086957	0.011634	0.524960	
43	1748856631	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
44	1595671497	1	4	1	26	42	0.410959	0.524960	0.800000	0.068493	0.037037	0.289372	2.347826	1.000000	0.085106	0.049919	0.054795	0.962963	0.086957	0.011634	0.524960	
45	-341266308	1	1	2	25	45	0.356164	0.473833	0.333333	0.041096	0.074074	0.141876	0.293478	0.000000	0.020833	-0.052335	0.013699	0.925926	0.021739	-0.012197	0.473833	
46	-1624151441	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
47	-781763380	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
48	421603107	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
49	1366813449	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
50	-234817852	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
51	1019109971	1	0	0	27	46	0.369863	0.500000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	-0.000000	0.500000	
